t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu
6.85,1,1833,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.86,1,1835,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.87,1,1837,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.88,1,1839,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.89,1,1841,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.9,1,1843,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.91,1,1845,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.92,1,1847,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.93,1,1849,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.94,1,1851,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.95,1,1853,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.96,1,1855,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.97,1,1857,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.98,1,1859,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
6.99,1,1861,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.0,1,1863,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.01,1,1865,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.02,1,1867,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.03,1,1869,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.04,1,1871,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.05,1,1873,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.06,1,1875,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.07,1,1877,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.08,1,1879,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.09,1,1881,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.1,1,1883,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.11,1,1885,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.12,1,1887,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.13,1,1889,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.14,1,1891,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.15,1,1893,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.16,1,1895,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.17,1,1897,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.18,1,1899,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.19,1,1901,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.2,1,1903,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.21,1,1905,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.22,1,1907,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.23,1,1909,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.24,1,1911,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.25,1,1913,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.26,1,1915,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.27,1,1917,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.28,1,1919,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.29,1,1921,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.3,1,1923,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.31,1,1925,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.32,1,1927,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.33,1,1929,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.34,1,1931,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.35,1,1933,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.36,1,1935,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.37,1,1937,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.38,1,1939,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.39,1,1941,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.4,1,1943,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.41,1,1945,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.42,1,1947,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.43,1,1949,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.44,1,1951,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.45,1,1953,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.46,1,1955,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.47,1,1957,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.48,1,1959,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.49,1,1961,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.5,1,1963,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.51,1,1965,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.52,1,1967,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.53,1,1969,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.54,1,1971,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.55,1,1973,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.56,1,1975,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.57,1,1977,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.58,1,1979,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.59,1,1981,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.6,1,1983,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.61,1,1985,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.62,1,1987,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.63,1,1989,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.64,1,1991,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.65,1,1993,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.66,1,1995,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.67,1,1997,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.68,1,1999,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.69,1,2001,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.7,1,2003,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.71,1,2005,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.72,1,2007,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.73,1,2009,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.74,1,2011,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.75,1,2013,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.76,1,2015,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.77,1,2017,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.78,1,2019,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.79,1,2021,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.8,1,2023,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.81,1,2025,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.82,1,2027,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.83,1,2029,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.84,1,2031,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.85,1,2033,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.86,1,2035,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.87,1,2037,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.88,1,2039,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.89,1,2041,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.9,1,2043,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.91,1,2045,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.92,1,2047,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.93,1,2049,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.94,1,2051,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.95,1,2053,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.96,1,2055,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.97,1,2057,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.98,1,2059,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
7.99,1,2061,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.0,1,2063,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.01,1,2065,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.02,1,2067,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.03,1,2069,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.04,1,2071,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.05,1,2073,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.06,1,2075,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.07,1,2077,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.08,1,2079,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.09,1,2081,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.1,1,2083,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.11,1,2085,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.12,1,2087,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.13,1,2089,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.14,1,2091,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.15,1,2093,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.16,1,2095,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.17,1,2097,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.18,1,2099,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.19,1,2101,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.2,1,2103,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.21,1,2105,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.22,1,2107,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.23,1,2109,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.24,1,2111,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.25,1,2113,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.26,1,2115,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.27,1,2117,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.28,1,2119,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.29,1,2121,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.3,1,2123,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.31,1,2125,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.32,1,2127,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.33,1,2129,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.34,1,2131,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.35,1,2133,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.36,1,2135,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.37,1,2137,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.38,1,2139,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.39,1,2141,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.4,1,2143,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.41,1,2145,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.42,1,2147,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.43,1,2149,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.44,1,2151,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.45,1,2153,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.46,1,2155,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.47,1,2157,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.48,1,2159,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.49,1,2161,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.5,1,2163,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.51,1,2165,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.52,1,2167,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.53,1,2169,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.54,1,2171,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.55,1,2173,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.56,1,2175,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.57,1,2177,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.58,1,2179,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.59,1,2181,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.6,1,2183,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.61,1,2185,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.62,1,2187,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.63,1,2189,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.64,1,2191,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.65,1,2193,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.66,1,2195,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.67,1,2197,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.68,1,2199,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.69,1,2201,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.7,1,2203,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.71,1,2205,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.72,1,2207,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.73,1,2209,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.74,1,2211,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.75,1,2213,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.76,1,2215,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.77,1,2217,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.78,1,2219,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.79,1,2221,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.8,1,2223,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.81,1,2225,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.82,1,2227,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.83,1,2229,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.84,1,2231,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
8.85,1,2233,NEXT_STEP,False,0.947199,-0.923716,regxfmr_hvmv_sub_lsb,0.932001,0.932333,0.931983,0.931686
