t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_status,caps_on,cap_fraction,tap_pu,restore_frac,thermal_restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3,cap1_state,cap1_enabled,cap2_state,cap2_enabled,fidvr_stage_effective
0.261,1,166,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.264,1,167,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.267,1,169,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.27,1,171,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.273,1,173,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.276,1,174,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.279,1,176,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.282,1,177,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.285,1,179,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.288,1,181,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.291,1,183,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.294,1,184,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.297,1,186,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.3,1,187,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.303,1,189,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.306,1,191,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.309,1,193,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.312,1,194,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.315,1,196,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.318,1,197,NEXT_STEP,False,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.321,1,199,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.324,1,201,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.327,1,203,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.33,1,205,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.333,1,207,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.336,1,209,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.339,1,211,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.342,1,213,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.345,1,215,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.348,1,217,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.351,1,219,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.354,1,221,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.357,1,223,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.36,1,225,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.363,1,227,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.366,1,229,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.369,1,231,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.372,1,233,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.375,1,235,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.378,1,237,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.381,1,239,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.384,1,241,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.387,1,243,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.39,1,245,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.393,1,247,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.396,1,249,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.399,1,251,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.402,1,253,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.405,1,255,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.408,1,257,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.411,1,259,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.414,1,261,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.417,1,263,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.42,1,265,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.423,1,267,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.426,1,269,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.429,1,271,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.432,1,273,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.435,1,275,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.438,1,277,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.441,1,279,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.444,1,281,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.447,1,283,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.45,1,285,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.453,1,287,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.456,1,289,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.459,1,291,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.462,1,293,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.465,1,295,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.468,1,297,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.471,1,299,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.474,1,301,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.477,1,303,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.48,1,305,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.483,1,307,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.486,1,309,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.489,1,311,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.492,1,313,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.495,1,315,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.498,1,317,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.501,1,319,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.504,1,321,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.507,1,323,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.51,1,325,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.513,1,327,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
0.516,1,329,ITERATING,True,1.00867,-10.163599,675,1.003569,0.986093,1.051991,0.972623,1.00333,dist_bus,675,1.00333,1.00333,1.003569,BASELINE,1.00867,1.0,1.0,on,True,1.0,1.05,1.0,0.0,,,,12,0,0,0,False,1.05625,1.0375,1.05625,on,True,on,True,BASELINE
