t_granted,feeder,iter,state,vupdate,source_v_pu,source_ang_deg,dist_bus,vavg_pu,va_pu,vb_pu,vc_pu,vpos_pu,alert_signal,alert_bus,alert_v_pu,alert_vpos_pu,alert_vavg_pu,fidvr_stage,tx_v_pu,motor_p_scale,motor_q_scale,caps_on,cap_fraction,tap_pu,restore_frac,motor_slip_avg,motor_slip_max,motor_pf_avg,motor_running_groups,motor_stalled_groups,motor_tripped_groups,motor_restoring_groups,dynamics_enabled,tap_reg1,tap_reg2,tap_reg3
8.2,1,1284,ITERATING,True,1.029992,-2.010238,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.205,1,1285,NEXT_STEP,True,1.029992,-2.010254,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.225,1,1287,ITERATING,True,1.029992,-2.010319,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.23,1,1288,NEXT_STEP,True,1.029992,-2.010335,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.25,1,1290,ITERATING,True,1.029992,-2.0104,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.255,1,1291,NEXT_STEP,True,1.029992,-2.010416,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.275,1,1293,ITERATING,True,1.029992,-2.010482,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.28,1,1294,NEXT_STEP,True,1.029992,-2.010498,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.3,1,1296,ITERATING,True,1.029992,-2.010564,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.305,1,1297,NEXT_STEP,True,1.029992,-2.01058,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.325,1,1299,ITERATING,True,1.029992,-2.010646,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.33,1,1300,NEXT_STEP,True,1.029992,-2.010663,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.35,1,1302,ITERATING,True,1.029992,-2.010729,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.355,1,1303,NEXT_STEP,True,1.029992,-2.010745,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.375,1,1305,ITERATING,True,1.029992,-2.010811,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.38,1,1306,NEXT_STEP,True,1.029992,-2.010828,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.4,1,1308,ITERATING,True,1.029992,-2.010894,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.405,1,1309,NEXT_STEP,True,1.029992,-2.010911,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.425,1,1311,ITERATING,True,1.029992,-2.010977,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.43,1,1312,NEXT_STEP,True,1.029992,-2.010993,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.45,1,1314,ITERATING,True,1.029992,-2.011059,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.455,1,1315,NEXT_STEP,True,1.029992,-2.011075,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.475,1,1317,ITERATING,True,1.029992,-2.011141,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.48,1,1318,NEXT_STEP,True,1.029992,-2.011157,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.5,1,1320,ITERATING,True,1.029992,-2.011222,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.505,1,1321,NEXT_STEP,True,1.029992,-2.011238,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.525,1,1323,ITERATING,True,1.029992,-2.011303,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.53,1,1324,NEXT_STEP,True,1.029992,-2.011319,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.55,1,1326,ITERATING,True,1.029992,-2.011384,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.555,1,1327,NEXT_STEP,True,1.029992,-2.0114,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.575,1,1329,ITERATING,True,1.029992,-2.011464,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.58,1,1330,NEXT_STEP,True,1.029992,-2.01148,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.6,1,1332,ITERATING,True,1.029992,-2.011543,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.605,1,1333,NEXT_STEP,True,1.029992,-2.011559,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.625,1,1335,ITERATING,True,1.029992,-2.011622,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.63,1,1336,NEXT_STEP,True,1.029992,-2.011638,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.65,1,1338,ITERATING,True,1.029992,-2.0117,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.655,1,1339,NEXT_STEP,True,1.029992,-2.011716,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.675,1,1341,ITERATING,True,1.029992,-2.011778,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.68,1,1342,NEXT_STEP,True,1.029992,-2.011794,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.7,1,1344,ITERATING,True,1.029992,-2.011855,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.705,1,1345,NEXT_STEP,True,1.029992,-2.01187,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.725,1,1347,ITERATING,True,1.029992,-2.011931,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.73,1,1348,NEXT_STEP,True,1.029992,-2.011947,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.75,1,1350,ITERATING,True,1.029992,-2.012007,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.755,1,1351,NEXT_STEP,True,1.029992,-2.012022,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.775,1,1353,ITERATING,True,1.029992,-2.012082,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.78,1,1354,NEXT_STEP,True,1.029992,-2.012097,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.8,1,1356,ITERATING,True,1.029992,-2.012156,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.805,1,1357,NEXT_STEP,True,1.029992,-2.012171,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.825,1,1359,ITERATING,True,1.029992,-2.01223,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.83,1,1360,NEXT_STEP,True,1.029992,-2.012244,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.85,1,1362,ITERATING,True,1.029992,-2.012303,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.855,1,1363,NEXT_STEP,True,1.029992,-2.012318,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.875,1,1365,ITERATING,True,1.029992,-2.012376,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.88,1,1366,NEXT_STEP,True,1.029992,-2.01239,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.9,1,1368,ITERATING,True,1.029992,-2.012448,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.905,1,1369,NEXT_STEP,True,1.029992,-2.012462,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.925,1,1371,ITERATING,True,1.029992,-2.01252,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.93,1,1372,NEXT_STEP,True,1.029992,-2.012534,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.95,1,1374,ITERATING,True,1.029992,-2.012592,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.955,1,1375,NEXT_STEP,True,1.029992,-2.012606,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.975,1,1377,ITERATING,True,1.029992,-2.012663,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
8.98,1,1378,NEXT_STEP,True,1.029992,-2.012677,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.0,1,1380,ITERATING,True,1.029992,-2.012734,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.005,1,1381,NEXT_STEP,True,1.029992,-2.012748,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.025,1,1383,ITERATING,True,1.029992,-2.012805,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.03,1,1384,NEXT_STEP,True,1.029992,-2.012819,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.05,1,1386,ITERATING,True,1.029992,-2.012875,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.055,1,1387,NEXT_STEP,True,1.029992,-2.012889,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.075,1,1389,ITERATING,True,1.029992,-2.012945,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.08,1,1390,NEXT_STEP,True,1.029992,-2.012959,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.1,1,1392,ITERATING,True,1.029992,-2.013014,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.105,1,1393,NEXT_STEP,True,1.029992,-2.013028,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.125,1,1395,ITERATING,True,1.029992,-2.013084,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.13,1,1396,NEXT_STEP,True,1.029992,-2.013098,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.15,1,1398,ITERATING,True,1.029992,-2.013153,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.155,1,1399,NEXT_STEP,True,1.029992,-2.013166,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.175,1,1401,ITERATING,True,1.029992,-2.013221,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.18,1,1402,NEXT_STEP,True,1.029992,-2.013234,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.2,1,1404,ITERATING,True,1.029992,-2.013289,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.205,1,1405,NEXT_STEP,True,1.029992,-2.013302,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.225,1,1407,ITERATING,True,1.029992,-2.013356,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.23,1,1408,NEXT_STEP,True,1.029992,-2.013369,650,1.029836,1.02981,1.029868,1.02983,1.029836,dist_bus,650,1.029836,1.029836,1.029836,DISABLED,1.029992,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.25,1,1410,ITERATING,True,1.029993,-2.013423,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.255,1,1411,NEXT_STEP,True,1.029993,-2.013436,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.275,1,1413,ITERATING,True,1.029993,-2.01349,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.28,1,1414,NEXT_STEP,True,1.029993,-2.013503,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.3,1,1416,ITERATING,True,1.029993,-2.013556,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.305,1,1417,NEXT_STEP,True,1.029993,-2.01357,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.325,1,1419,ITERATING,True,1.029993,-2.013622,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.33,1,1420,NEXT_STEP,True,1.029993,-2.013636,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.35,1,1422,ITERATING,True,1.029993,-2.013688,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.355,1,1423,NEXT_STEP,True,1.029993,-2.013701,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.375,1,1425,ITERATING,True,1.029993,-2.013753,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.38,1,1426,NEXT_STEP,True,1.029993,-2.013766,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
9.4,1,1428,ITERATING,True,1.029993,-2.013818,650,1.029837,1.029811,1.029869,1.029831,1.029837,dist_bus,650,1.029837,1.029837,1.029837,DISABLED,1.029993,1.0,1.0,True,1.0,1.05,1.0,,,,0,0,0,0,False,1.05625,1.0375,1.05625
