iter,outer_iter,t_granted,cosim_dt,tx_tds_step,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,postfault_line_idx,postfault_bus1,postfault_bus2,postfault_line_status,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus,omega_GENROU_1_pu,omega_GENROU_1_bus,omega_GENROU_2_pu,omega_GENROU_2_bus,omega_GENROU_3_pu,omega_GENROU_3_bus,omega_GENROU_4_pu,omega_GENROU_4_bus,omega_GENROU_5_pu,omega_GENROU_5_bus
208,1,0.5880000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703744352958,-0.1773882573485532,Fault_Interface,14,0.0,0.0,0.3,1.0086703744352958,-0.1773882573485532,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450411663226,1.994146154261993,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
209,1,0.5910000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703745448835,-0.1773882573485532,Fault_Interface,14,0.0,0.0,0.3,1.0086703745448835,-0.1773882573485532,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.48545041116732,1.9941461503259956,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
210,1,0.5940000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703745448835,-0.1773882572453259,Fault_Interface,14,0.0,0.0,0.3,1.0086703745448835,-0.1773882572453259,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504109276827,1.9941461465530943,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
211,1,0.5970000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670374720279,-0.1773882572453259,Fault_Interface,14,0.0,0.0,0.3,1.008670374720279,-0.1773882572453259,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504105845503,1.994146143300292,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
212,1,0.6000000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670374720279,-0.1773882571069552,Fault_Interface,14,0.0,0.0,0.3,1.008670374720279,-0.1773882571069552,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504107457818,1.99414614015256,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
213,1,0.6030000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703748955024,-0.1773882571069552,Fault_Interface,14,0.0,0.0,0.3,1.0086703748955024,-0.1773882571069552,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504107457818,1.994146136743474,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
214,1,0.606,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703750035284,-0.1773882569953655,Fault_Interface,14,0.0,0.0,0.3,1.0086703750035284,-0.1773882569953655,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504102946509,1.9941461333816684,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
215,1,0.609,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703750035284,-0.1773882569953655,Fault_Interface,14,0.0,0.0,0.3,1.0086703750035284,-0.1773882569953655,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504096919765,1.994146130128268,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
216,1,0.612,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703751659556,-0.1773882568831175,Fault_Interface,14,0.0,0.0,0.3,1.0086703751659556,-0.1773882568831175,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504093702892,1.9941461266032896,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
217,1,0.615,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703752718116,-0.1773882568831175,Fault_Interface,14,0.0,0.0,0.3,1.0086703752718116,-0.1773882568831175,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504089491127,1.9941461228624904,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
218,1,0.618,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703752718116,-0.1773882567563667,Fault_Interface,14,0.0,0.0,0.3,1.0086703752718116,-0.1773882567563667,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450408809841,1.9941461192473613,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
219,1,0.621,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703754410289,-0.1773882567563667,Fault_Interface,14,0.0,0.0,0.3,1.0086703754410289,-0.1773882567563667,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450408809841,1.994146116129233,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
220,1,0.624,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703755442974,-0.1773882567563667,Fault_Interface,14,0.0,0.0,0.3,1.0086703755442974,-0.1773882567563667,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450408809841,1.994146113098936,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
221,1,0.627,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703755442974,-0.1773882566022829,Fault_Interface,14,0.0,0.0,0.3,1.0086703755442974,-0.1773882566022829,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504084813085,1.994146109789736,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
222,1,0.63,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703757069757,-0.1773882566022829,Fault_Interface,14,0.0,0.0,0.3,1.0086703757069757,-0.1773882566022829,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504080825526,1.9941461065193755,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
223,1,0.633,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703757069757,-0.177388256479185,Fault_Interface,14,0.0,0.0,0.3,1.0086703757069757,-0.177388256479185,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504075251067,1.9941461033509105,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
224,1,0.636,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703759056277,-0.177388256479185,Fault_Interface,14,0.0,0.0,0.3,1.0086703759056277,-0.177388256479185,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504072095616,1.994146099913329,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
225,1,0.639,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703759056277,-0.177388256479185,Fault_Interface,14,0.0,0.0,0.3,1.0086703759056277,-0.177388256479185,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.48545040681196,1.994146096263496,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
226,1,0.642,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703760276157,-0.1773882563304484,Fault_Interface,14,0.0,0.0,0.3,1.0086703760276157,-0.1773882563304484,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504070072096,1.9941460927384196,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
227,1,0.645,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703760276157,-0.1773882563304484,Fault_Interface,14,0.0,0.0,0.3,1.0086703760276157,-0.1773882563304484,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504066165886,1.9941460896985683,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
228,1,0.648,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670376227795,-0.177388256213528,Fault_Interface,14,0.0,0.0,0.3,1.008670376227795,-0.177388256213528,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504066165886,1.9941460867485763,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
229,1,0.651,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670376335063,-0.177388256213528,Fault_Interface,14,0.0,0.0,0.3,1.008670376335063,-0.177388256213528,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504066165886,1.994146083556077,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
230,1,0.654,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670376335063,-0.177388256213528,Fault_Interface,14,0.0,0.0,0.3,1.008670376335063,-0.177388256213528,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450406038903,1.9941460804023017,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
231,1,0.657,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703764421685,-0.1773882560847599,Fault_Interface,14,0.0,0.0,0.3,1.0086703764421685,-0.1773882560847599,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450405691643,1.994146077672952,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
232,1,0.66,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703764421685,-0.1773882560847599,Fault_Interface,14,0.0,0.0,0.3,1.0086703764421685,-0.1773882560847599,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504052299802,1.9941460750116236,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
233,1,0.663,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703766277811,-0.177388255968015,Fault_Interface,14,0.0,0.0,0.3,1.0086703766277811,-0.177388255968015,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504048072017,1.9941460723545743,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
234,1,0.666,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703766277811,-0.177388255968015,Fault_Interface,14,0.0,0.0,0.3,1.0086703766277811,-0.177388255968015,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450404625275,1.994146069713122,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
235,1,0.669,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670376794855,-0.1773882558511844,Fault_Interface,14,0.0,0.0,0.3,1.008670376794855,-0.1773882558511844,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450404625275,1.9941460667228832,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
236,1,0.672,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670376794855,-0.1773882558511844,Fault_Interface,14,0.0,0.0,0.3,1.008670376794855,-0.1773882558511844,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504048593944,1.9941460634501216,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
237,1,0.675,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703769409868,-0.1773882558511844,Fault_Interface,14,0.0,0.0,0.3,1.0086703769409868,-0.1773882558511844,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504048593944,1.99414606023844,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
238,1,0.678,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703769409868,-0.1773882557011412,Fault_Interface,14,0.0,0.0,0.3,1.0086703769409868,-0.1773882557011412,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504047092103,1.994146057485736,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
239,1,0.681,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703771222945,-0.1773882557011412,Fault_Interface,14,0.0,0.0,0.3,1.0086703771222945,-0.1773882557011412,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504043291432,1.9941460551035808,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
240,1,0.684,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703771222945,-0.1773882557011412,Fault_Interface,14,0.0,0.0,0.3,1.0086703771222945,-0.1773882557011412,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450403762909,1.9941460527073716,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
241,1,0.687,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703772294303,-0.1773882555851104,Fault_Interface,14,0.0,0.0,0.3,1.0086703772294303,-0.1773882555851104,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504034093077,1.9941460499293755,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
242,1,0.6900000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703773360908,-0.1773882555851104,Fault_Interface,14,0.0,0.0,0.3,1.0086703773360908,-0.1773882555851104,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504029765876,1.9941460471196413,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
243,1,0.6930000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670377449764,-0.1773882554655905,Fault_Interface,14,0.0,0.0,0.3,1.008670377449764,-0.1773882554655905,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504027062545,1.994146044353828,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
244,1,0.6960000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670377449764,-0.1773882554655905,Fault_Interface,14,0.0,0.0,0.3,1.008670377449764,-0.1773882554655905,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504023733852,1.9941460415986123,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
245,1,0.6990000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670377449764,-0.1773882554655905,Fault_Interface,14,0.0,0.0,0.3,1.008670377449764,-0.1773882554655905,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504025529809,1.994146038869877,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
246,1,0.7020000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670377603393,-0.177388255335353,Fault_Interface,14,0.0,0.0,0.3,1.008670377603393,-0.177388255335353,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504025529809,1.994146035802824,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
247,1,0.7050000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703777086143,-0.177388255335353,Fault_Interface,14,0.0,0.0,0.3,1.0086703777086143,-0.177388255335353,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504025529809,1.9941460324873028,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
248,1,0.7080000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703777086143,-0.177388255335353,Fault_Interface,14,0.0,0.0,0.3,1.0086703777086143,-0.177388255335353,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504025529809,1.9941460292468716,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
249,1,0.7110000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670377824089,-0.1773882552206208,Fault_Interface,14,0.0,0.0,0.3,1.008670377824089,-0.1773882552206208,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504020451955,1.994146026447288,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
250,1,0.7140000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.008670377824089,-0.1773882552206208,Fault_Interface,14,0.0,0.0,0.3,1.008670377824089,-0.1773882552206208,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504016054404,1.994146024053755,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
251,1,0.7170000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703779941926,-0.1773882550903006,Fault_Interface,14,0.0,0.0,0.3,1.0086703779941926,-0.1773882550903006,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504011178655,1.9941460220270293,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
252,1,0.7200000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703779941926,-0.1773882550903006,Fault_Interface,14,0.0,0.0,0.3,1.0086703779941926,-0.1773882550903006,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450400924733,1.9941460202516776,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
253,1,0.7230000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703781380275,-0.1773882550903006,Fault_Interface,14,0.0,0.0,0.3,1.0086703781380275,-0.1773882550903006,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450400924733,1.994146018352751,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
254,1,0.7260000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703781380275,-0.1773882549765782,Fault_Interface,14,0.0,0.0,0.3,1.0086703781380275,-0.1773882549765782,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.485450400924733,1.9941460159630973,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
255,1,0.7290000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703782647282,-0.1773882549765782,Fault_Interface,14,0.0,0.0,0.3,1.0086703782647282,-0.1773882549765782,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504005900284,1.994146013157156,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
256,1,0.7320000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703782647282,-0.1773882549765782,Fault_Interface,14,0.0,0.0,0.3,1.0086703782647282,-0.1773882549765782,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504003635494,1.994146010370229,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
257,1,0.7350000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703784163185,-0.1773882548614836,Fault_Interface,14,0.0,0.0,0.3,1.0086703784163185,-0.1773882548614836,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854504001658826,1.9941460079545603,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
258,1,0.7380000000000001,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703784163185,-0.1773882548614836,Fault_Interface,14,0.0,0.0,0.3,1.0086703784163185,-0.1773882548614836,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854503996757118,1.9941460058570528,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
259,1,0.741,0.003,0.03,NEXT_STEP,0,0.0358463223064505,0.0172869914641516,1.0086703785568074,-0.1773882547429404,Fault_Interface,14,0.0,0.0,0.3,1.0086703785568074,-0.1773882547429404,,,,,,,,,,,,,,10.947320231857905,63.35299760041254,52.40567736855464,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4854503994348622,1.9941460037000147,GENROU_5,8,GENROU_2,2,1.0,1,1.0,2,1.0,3,1.0,6,1.0,8
